event_id,sample,weight,xsec,kfac,filteff,sum_weights,mgg,n_lep,n_jets,n_central_jets,n_btags,ht,met,channel,is_ti,bdt_score,category
168,ggH,1.0,1.0,1.0,1.0,1000.0,125.23621943955854,0,3,2,3,430.78325792584025,134.78262907403456,hadronic,False,0.618872,ttH_had_BDT1
169,ggH,1.0,1.0,1.0,1.0,1000.0,125.20641609598782,0,7,9,3,771.1820654385045,181.6661901209015,hadronic,True,0.7254745,ttH_had_BDT1
170,ggH,1.0,1.0,1.0,1.0,1000.0,124.40867454304777,0,1,4,1,276.8591602313054,126.90998129403013,hadronic,True,0.6277285,ttH_had_BDT1
171,ggH,1.0,1.0,1.0,1.0,1000.0,124.71982610896823,0,2,7,4,453.7731813167874,84.08230185705008,hadronic,False,0.6772686,ttH_had_BDT1
172,ggH,1.0,1.0,1.0,1.0,1000.0,125.84634142068793,0,2,7,0,151.53632368892366,76.49630104219447,hadronic,True,0.37390116,ttH_had_BDT1
173,ggH,1.0,1.0,1.0,1.0,1000.0,122.70022459289825,0,1,4,0,326.32792296000133,187.51970479436912,hadronic,True,0.65270334,ttH_had_BDT1
174,ggH,1.0,1.0,1.0,1.0,1000.0,123.68569321911826,0,4,7,4,566.61240412469,88.07881972511957,hadronic,True,0.55877024,ttH_had_BDT1
175,ggH,1.0,1.0,1.0,1.0,1000.0,124.13633097416282,0,3,1,0,994.3345788801786,124.66310281342376,hadronic,True,0.21468107,ttH_had_BDT1
176,ggH,1.0,1.0,1.0,1.0,1000.0,123.83667893035164,0,6,3,0,918.6041694156625,90.00972082215553,hadronic,False,0.4593121,ttH_had_BDT1
177,ggH,1.0,1.0,1.0,1.0,1000.0,123.85367871963054,0,8,9,4,209.46340707494937,7.2085892023073805,hadronic,False,0.28725496,ttH_had_BDT1
178,ggH,1.0,1.0,1.0,1.0,1000.0,124.8920738701199,0,4,5,2,6.845680470872528,61.3487302923724,hadronic,True,0.2469888,ttH_had_BDT1
179,ggH,1.0,1.0,1.0,1.0,1000.0,123.85543798437274,0,1,6,3,778.2984082797561,142.9444172900363,hadronic,True,0.6998949,ttH_had_BDT1
180,ggH,1.0,1.0,1.0,1.0,1000.0,124.16071044163496,0,3,7,2,161.13795743366975,4.303203115199472,hadronic,True,0.47687495,ttH_had_BDT1
181,ggH,1.0,1.0,1.0,1.0,1000.0,124.47580546554411,0,5,3,2,866.9884674895276,188.76925329028563,hadronic,True,0.29316208,ttH_had_BDT1
182,ggH,1.0,1.0,1.0,1.0,1000.0,125.32479452158613,0,2,9,0,690.7005474156014,110.57943645156702,hadronic,False,0.722533,ttH_had_BDT1
183,ggH,1.0,1.0,1.0,1.0,1000.0,124.0914904746243,0,2,7,2,165.99097495228276,195.83421112965578,hadronic,False,0.74172795,ttH_had_BDT1
184,ggH,1.0,1.0,1.0,1.0,1000.0,125.16680740106798,0,2,8,0,242.20084208117288,100.78749905368616,hadronic,True,0.48583615,ttH_had_BDT1
185,ggH,1.0,1.0,1.0,1.0,1000.0,124.6267625302313,0,6,9,1,317.18348581699973,151.28519602169598,hadronic,True,0.63597596,ttH_had_BDT1
186,ggH,1.0,1.0,1.0,1.0,1000.0,125.47445042617473,0,5,9,1,290.32421555581334,153.15939987807218,hadronic,True,0.23701689,ttH_had_BDT1
187,ggH,1.0,1.0,1.0,1.0,1000.0,125.20369808835365,0,6,9,4,538.0707064430587,62.656070963176155,hadronic,False,0.38987312,ttH_had_BDT1
188,ggH,1.0,1.0,1.0,1.0,1000.0,123.74481517818113,0,3,5,3,217.73937231838246,170.8341035737604,hadronic,False,0.5374296,ttH_had_BDT1
189,ggH,1.0,1.0,1.0,1.0,1000.0,125.3611982529779,0,7,0,4,943.1712051333361,199.74928689341124,hadronic,True,0.11941412,unassigned
190,ggH,1.0,1.0,1.0,1.0,1000.0,124.26293692546378,0,4,8,4,108.06932728268626,26.79303972073932,hadronic,False,0.61549896,ttH_had_BDT1
191,ggH,1.0,1.0,1.0,1.0,1000.0,126.83784182936196,0,8,2,2,806.8727271951316,87.82028744243948,hadronic,True,0.58390975,ttH_had_BDT1
192,ggH,1.0,1.0,1.0,1.0,1000.0,124.87286123387602,0,4,7,1,937.6142892045151,57.03470000780073,hadronic,False,0.755626,ttH_had_BDT1
193,ggH,1.0,1.0,1.0,1.0,1000.0,123.90143093677104,0,7,8,1,880.422999895088,95.69041469223241,hadronic,False,0.54970396,ttH_had_BDT1
194,ggH,1.0,1.0,1.0,1.0,1000.0,124.68134826517385,0,3,2,0,418.21791150363987,59.05961922681273,hadronic,True,0.63149464,ttH_had_BDT1
195,ggH,1.0,1.0,1.0,1.0,1000.0,124.2060707741846,0,9,2,2,886.3696312527404,33.05413222775728,hadronic,False,0.6150598,ttH_had_BDT1
196,ggH,1.0,1.0,1.0,1.0,1000.0,125.58313500861479,0,6,8,0,821.2114254497108,74.10777831781823,hadronic,False,0.5220963,ttH_had_BDT1
197,ggH,1.0,1.0,1.0,1.0,1000.0,124.0669566090401,0,6,8,2,32.68565990791195,142.45453023850382,hadronic,False,0.12892875,unassigned
198,ggH,1.0,1.0,1.0,1.0,1000.0,124.98307068902432,0,7,1,3,404.5190149675856,68.78001444444088,hadronic,False,0.40723604,ttH_had_BDT1
199,ggH,1.0,1.0,1.0,1.0,1000.0,126.7009094932008,0,9,7,2,451.61102054326494,93.78011186519979,hadronic,False,0.65819085,ttH_had_BDT1
200,ggH,1.0,1.0,1.0,1.0,1000.0,124.72788251149412,0,4,9,1,372.5141006805687,4.890650796010543,hadronic,False,0.46922344,ttH_had_BDT1
201,ggH,1.0,1.0,1.0,1.0,1000.0,124.0410041771176,0,7,5,1,887.1553551320028,171.1074016428818,hadronic,False,0.36690205,ttH_had_BDT1
202,ggH,1.0,1.0,1.0,1.0,1000.0,125.48290056960785,0,5,5,3,921.6215585084481,188.12267888281434,hadronic,False,0.68558925,ttH_had_BDT1
203,ggH,1.0,1.0,1.0,1.0,1000.0,125.80116542878031,0,7,4,2,83.84889242220628,128.4872542438663,hadronic,True,0.6101395,ttH_had_BDT1
204,ggH,1.0,1.0,1.0,1.0,1000.0,124.54892578899681,0,3,0,1,859.9572805604005,47.23146729853387,hadronic,True,0.6821203,ttH_had_BDT1
205,ggH,1.0,1.0,1.0,1.0,1000.0,125.43977199355315,0,4,0,0,465.67259985752185,89.18576021919044,hadronic,True,0.6765452,ttH_had_BDT1
206,ggH,1.0,1.0,1.0,1.0,1000.0,127.45823006075446,0,5,7,0,615.0068471187292,76.88906079812456,hadronic,False,0.2202256,ttH_had_BDT1
207,ggH,1.0,1.0,1.0,1.0,1000.0,123.13035082488425,0,0,3,0,242.60774502053485,9.917799893034317,hadronic,True,0.22569382,ttH_had_BDT1
208,ggH,1.0,1.0,1.0,1.0,1000.0,124.85263457984415,0,4,4,1,831.1834185181784,160.0669961303773,hadronic,False,0.57861537,ttH_had_BDT1
209,ggH,1.0,1.0,1.0,1.0,1000.0,125.75847088980183,0,7,2,4,817.1214604089433,95.3194987776016,hadronic,False,0.28663325,ttH_had_BDT1
210,ggH,1.0,1.0,1.0,1.0,1000.0,124.65049864440714,0,5,4,4,942.6685013341303,173.70062739798084,hadronic,True,0.6994259,ttH_had_BDT1
211,ggH,1.0,1.0,1.0,1.0,1000.0,125.53708569775844,0,4,9,2,121.12738990848437,22.03041824689851,hadronic,True,0.7157733,ttH_had_BDT1
212,ggH,1.0,1.0,1.0,1.0,1000.0,126.42874076017058,0,6,1,4,168.34867258250452,153.70189561663102,hadronic,False,0.32515493,ttH_had_BDT1
213,ggH,1.0,1.0,1.0,1.0,1000.0,123.95816771776504,0,3,1,2,895.4592053971857,174.44170594292046,hadronic,False,0.86899215,ttH_had_BDT1
214,ggH,1.0,1.0,1.0,1.0,1000.0,124.52340958169364,0,9,1,4,360.0783983874145,173.33419402308445,hadronic,True,0.32387736,ttH_had_BDT1
215,ggH,1.0,1.0,1.0,1.0,1000.0,125.09143142606932,0,9,3,2,925.9624389384624,95.04084307738465,hadronic,True,0.50001764,ttH_had_BDT1
216,ggH,1.0,1.0,1.0,1.0,1000.0,126.81406104804874,0,8,2,3,189.40048052275606,184.78456277991035,hadronic,True,0.5245105,ttH_had_BDT1
217,ggH,1.0,1.0,1.0,1.0,1000.0,124.58794288822098,0,3,7,0,521.5273593602682,48.73272299362801,hadronic,True,0.6195189,ttH_had_BDT1
218,ggH,1.0,1.0,1.0,1.0,1000.0,124.7260878079881,0,9,3,3,46.88575551503138,176.87135798659887,hadronic,True,0.27856627,ttH_had_BDT1
219,ggH,1.0,1.0,1.0,1.0,1000.0,125.43842061771328,0,4,3,2,166.01765813965253,136.12993662628625,hadronic,True,0.426076,ttH_had_BDT1
220,ggH,1.0,1.0,1.0,1.0,1000.0,124.99725133965961,0,2,1,3,844.8954659117871,27.38028424216288,hadronic,False,0.7469308,ttH_had_BDT1
221,ggH,1.0,1.0,1.0,1.0,1000.0,126.24623605847037,0,3,1,4,914.5472371165321,42.526723445111415,hadronic,False,0.5461173,ttH_had_BDT1
222,ggH,1.0,1.0,1.0,1.0,1000.0,124.09191847442254,0,6,0,1,765.5035199904108,174.39560290579524,hadronic,False,0.20135064,ttH_had_BDT1
223,ggH,1.0,1.0,1.0,1.0,1000.0,125.9652630430839,0,1,5,1,817.9931032328393,177.17924496249665,hadronic,False,0.27097088,ttH_had_BDT1
224,ggH,1.0,1.0,1.0,1.0,1000.0,125.03803357162667,0,1,9,4,455.3651093012243,58.756669438588304,hadronic,False,0.73286545,ttH_had_BDT1
225,ggH,1.0,1.0,1.0,1.0,1000.0,125.47328382973765,0,7,3,3,432.17952104613045,120.0713034572108,hadronic,False,0.45246106,ttH_had_BDT1
226,ggH,1.0,1.0,1.0,1.0,1000.0,125.08964269188556,0,9,2,4,846.6409768981744,142.92352662064107,hadronic,True,0.31835923,ttH_had_BDT1
227,ggH,1.0,1.0,1.0,1.0,1000.0,127.03833482298386,0,4,4,0,329.5377762214417,164.4409396345969,hadronic,True,0.46358567,ttH_had_BDT1
228,ggH,1.0,1.0,1.0,1.0,1000.0,123.82467838873987,0,2,3,2,210.91465895794482,112.97965998844725,hadronic,False,0.690876,ttH_had_BDT1
229,ggH,1.0,1.0,1.0,1.0,1000.0,126.10052159691223,0,4,6,2,190.0642540083164,27.45092674863354,hadronic,True,0.38206455,ttH_had_BDT1
230,ggH,1.0,1.0,1.0,1.0,1000.0,122.75605900467237,0,2,5,1,550.6034781527786,188.18805518059136,hadronic,False,0.5422768,ttH_had_BDT1
231,ggH,1.0,1.0,1.0,1.0,1000.0,126.32662560570533,0,4,1,3,328.4380148326008,21.0040666566071,hadronic,False,0.6525845,ttH_had_BDT1
232,ggH,1.0,1.0,1.0,1.0,1000.0,126.87319721829259,0,9,1,1,61.51861376141987,192.59069173463223,hadronic,False,0.85064805,ttH_had_BDT1
233,ggH,1.0,1.0,1.0,1.0,1000.0,123.88384940930048,0,7,3,2,296.40504064841235,183.2623202800762,hadronic,True,0.5385083,ttH_had_BDT1
234,ggH,1.0,1.0,1.0,1.0,1000.0,125.25196362825288,0,2,9,4,95.73951470313935,178.19177385612954,hadronic,True,0.30687526,ttH_had_BDT1
235,ggH,1.0,1.0,1.0,1.0,1000.0,125.96524787771371,0,3,6,2,385.8584796539307,27.317466579502714,hadronic,True,0.45805448,ttH_had_BDT1
236,ggH,1.0,1.0,1.0,1.0,1000.0,125.01814975237235,0,5,2,3,148.3222454093368,184.49756969149277,hadronic,True,0.62524265,ttH_had_BDT1
237,ggH,1.0,1.0,1.0,1.0,1000.0,125.17344591708448,0,3,3,0,626.4916060838905,168.3209293552256,hadronic,True,0.27844995,ttH_had_BDT1
238,ggH,1.0,1.0,1.0,1.0,1000.0,125.1831088564594,0,5,3,2,971.7400446842624,79.74901694194361,hadronic,True,0.44323722,ttH_had_BDT1
239,ggH,1.0,1.0,1.0,1.0,1000.0,123.32649894944296,0,8,1,0,998.5866090943149,178.92621340223934,hadronic,True,0.20392454,ttH_had_BDT1
240,ggH,1.0,1.0,1.0,1.0,1000.0,124.92033454870307,0,4,7,2,663.9243263904614,138.22593170297608,hadronic,True,0.58477753,ttH_had_BDT1
241,ggH,1.0,1.0,1.0,1.0,1000.0,126.57972365650046,0,7,2,3,623.371234873604,75.18543014560606,hadronic,False,0.49510965,ttH_had_BDT1
242,ggH,1.0,1.0,1.0,1.0,1000.0,123.96492745267196,0,7,0,2,562.9571870946323,123.32368751111349,hadronic,True,0.4008227,ttH_had_BDT1
243,ggH,1.0,1.0,1.0,1.0,1000.0,126.67254896014026,0,9,1,3,499.13386050069516,124.68290460767462,hadronic,False,0.43743095,ttH_had_BDT1
244,ggH,1.0,1.0,1.0,1.0,1000.0,124.87671403117277,0,6,6,4,768.2135886910457,180.54035066047794,hadronic,False,0.51289135,ttH_had_BDT1
245,ggH,1.0,1.0,1.0,1.0,1000.0,124.11523907853922,0,2,5,3,877.0693823989266,52.64064713241052,hadronic,False,0.5653186,ttH_had_BDT1
246,ggH,1.0,1.0,1.0,1.0,1000.0,125.87042814122829,0,7,9,1,345.5487082717704,107.97828012455044,hadronic,False,0.67288435,ttH_had_BDT1
247,ggH,1.0,1.0,1.0,1.0,1000.0,125.14008973850254,0,7,9,0,968.0748928465399,71.87415806046873,hadronic,True,0.7945145,ttH_had_BDT1
248,ggH,1.0,1.0,1.0,1.0,1000.0,124.59406154074985,0,8,5,4,137.83067653395221,145.71085269420118,hadronic,True,0.77774096,ttH_had_BDT1
249,ggH,1.0,1.0,1.0,1.0,1000.0,125.55713276825415,0,3,3,3,644.7577127608976,41.12394394258867,hadronic,False,0.533193,ttH_had_BDT1
250,ggH,1.0,1.0,1.0,1.0,1000.0,124.83827920390097,0,4,5,4,268.19758571875286,29.523137046438098,hadronic,False,0.6020909,ttH_had_BDT1
251,ggH,1.0,1.0,1.0,1.0,1000.0,124.62492521674281,0,4,5,3,875.2687825671284,177.0567161191828,hadronic,True,0.43164322,ttH_had_BDT1
252,ggH,1.0,1.0,1.0,1.0,1000.0,124.30955734361513,0,6,1,4,790.856716530823,184.34118855837696,hadronic,False,0.5038764,ttH_had_BDT1
253,ggH,1.0,1.0,1.0,1.0,1000.0,127.55636983048514,0,6,9,1,648.9179159270136,160.6078340664808,hadronic,False,0.63406366,ttH_had_BDT1
254,ggH,1.0,1.0,1.0,1.0,1000.0,126.16687757162616,0,4,4,0,354.24184006066315,5.8759090628932364,hadronic,False,0.42644083,ttH_had_BDT1
255,ggH,1.0,1.0,1.0,1.0,1000.0,125.01513026179114,0,5,6,1,621.462101550062,41.92114259495834,hadronic,False,0.4063659,ttH_had_BDT1
256,ggH,1.0,1.0,1.0,1.0,1000.0,125.59911813939085,0,3,8,3,896.177784579384,16.70473445588092,hadronic,False,0.739143,ttH_had_BDT1
257,ggH,1.0,1.0,1.0,1.0,1000.0,124.57719303787192,0,7,2,1,866.6042522812769,46.97986286695537,hadronic,False,0.3492988,ttH_had_BDT1
258,ggH,1.0,1.0,1.0,1.0,1000.0,124.3568860976879,0,3,6,3,743.5048120569389,128.89102464634377,hadronic,False,0.5529611,ttH_had_BDT1
259,ggH,1.0,1.0,1.0,1.0,1000.0,126.23838375708108,0,8,5,1,683.7668387969878,199.60882579203482,hadronic,False,0.8937262,ttH_had_BDT1
260,ggH,1.0,1.0,1.0,1.0,1000.0,123.24090787925466,0,0,9,3,566.6071114039056,134.1891807285785,hadronic,True,0.7295368,ttH_had_BDT1
261,ggH,1.0,1.0,1.0,1.0,1000.0,122.83338746311047,0,2,8,1,902.6493823222296,188.22958887957043,hadronic,True,0.38396618,ttH_had_BDT1
262,ggH,1.0,1.0,1.0,1.0,1000.0,124.26760254103735,0,7,2,1,170.66904299018648,176.78063997877837,hadronic,True,0.79676425,ttH_had_BDT1
263,ggH,1.0,1.0,1.0,1.0,1000.0,126.92964973422679,0,9,6,0,844.4612720059857,169.71398634708152,hadronic,False,0.3496175,ttH_had_BDT1
264,ggH,1.0,1.0,1.0,1.0,1000.0,124.95022896502827,0,1,0,1,543.0753857874062,40.24714184431779,hadronic,True,0.7279435,ttH_had_BDT1
265,ggH,1.0,1.0,1.0,1.0,1000.0,124.97276393178852,0,6,1,1,664.1544780705251,55.371711547703995,hadronic,True,0.78807163,ttH_had_BDT1
266,ggH,1.0,1.0,1.0,1.0,1000.0,124.38766517894751,0,0,7,3,432.59041272393983,147.89906751270726,hadronic,True,0.6257471,ttH_had_BDT1
267,ggH,1.0,1.0,1.0,1.0,1000.0,125.39568759673753,0,1,4,3,415.69089441299644,31.73430679556837,hadronic,False,0.18975987,unassigned
268,ggH,1.0,1.0,1.0,1.0,1000.0,123.91170641863268,0,6,1,2,515.0295841994813,60.623482026673315,hadronic,True,0.5109031,ttH_had_BDT1
269,ggH,1.0,1.0,1.0,1.0,1000.0,125.76091531868408,0,8,4,2,772.8509415056958,53.683408111951266,hadronic,False,0.5053034,ttH_had_BDT1
270,ggH,1.0,1.0,1.0,1.0,1000.0,124.63139040615151,0,7,2,2,79.45739032604038,191.922887311033,hadronic,True,0.6808848,ttH_had_BDT1
271,ggH,1.0,1.0,1.0,1.0,1000.0,124.51814703249032,0,9,3,4,87.58177962434533,16.260249296979246,hadronic,True,0.12236734,unassigned
272,ggH,1.0,1.0,1.0,1.0,1000.0,124.24138009030105,0,4,0,3,413.6884280660632,155.75821471337463,hadronic,True,0.581456,ttH_had_BDT1
273,ggH,1.0,1.0,1.0,1.0,1000.0,126.71849030761533,0,3,6,0,791.5002054313215,59.920142514347944,hadronic,True,0.72051257,ttH_had_BDT1
274,ggH,1.0,1.0,1.0,1.0,1000.0,125.41822215477872,0,4,4,1,834.6183395885149,167.10305409754633,hadronic,True,0.7693606,ttH_had_BDT1
275,ggH,1.0,1.0,1.0,1.0,1000.0,125.2838740979105,0,5,1,0,85.29180725663454,156.40248461438557,hadronic,True,0.4546029,ttH_had_BDT1
276,ggH,1.0,1.0,1.0,1.0,1000.0,124.11771582635346,0,6,7,0,641.8573248651633,115.43121618510746,hadronic,True,0.27060032,ttH_had_BDT1
277,ggH,1.0,1.0,1.0,1.0,1000.0,125.44683761576937,0,3,2,2,695.3166107482223,145.25928098608557,hadronic,True,0.35911277,ttH_had_BDT1
278,ggH,1.0,1.0,1.0,1.0,1000.0,124.81569045557895,0,9,5,0,641.6930624045764,94.78507497118653,hadronic,False,0.425885,ttH_had_BDT1
279,ggH,1.0,1.0,1.0,1.0,1000.0,124.45452922855168,0,1,7,3,474.3440618063086,95.04250921726674,hadronic,True,0.4395776,ttH_had_BDT1
280,ggH,1.0,1.0,1.0,1.0,1000.0,124.73102704597405,0,5,9,1,236.12981834738324,52.88754925373447,hadronic,True,0.48698315,ttH_had_BDT1
281,ggH,1.0,1.0,1.0,1.0,1000.0,124.62760823096522,0,0,9,3,384.18601608420744,10.707526167159976,hadronic,False,0.2591931,ttH_had_BDT1
282,ggH,1.0,1.0,1.0,1.0,1000.0,124.98472229873695,0,7,5,1,604.15270226053,120.19044039845652,hadronic,True,0.43858436,ttH_had_BDT1
283,ggH,1.0,1.0,1.0,1.0,1000.0,124.32873710451805,0,7,9,0,43.93392358017656,179.89671781112432,hadronic,False,0.32475382,ttH_had_BDT1
284,ggH,1.0,1.0,1.0,1.0,1000.0,125.94696582630114,0,2,2,4,829.0323133388756,81.09632293464813,hadronic,True,0.34077752,ttH_had_BDT1
285,ggH,1.0,1.0,1.0,1.0,1000.0,125.50739763335775,0,5,2,4,295.73979053600965,23.38853743916607,hadronic,True,0.70080876,ttH_had_BDT1
286,ggH,1.0,1.0,1.0,1.0,1000.0,124.96650157610874,0,1,2,1,788.5215028966351,157.343922877311,hadronic,True,0.44273096,ttH_had_BDT1
287,ggH,1.0,1.0,1.0,1.0,1000.0,125.99787678128806,0,5,9,0,321.1178841847424,138.5669439493048,hadronic,False,0.44195107,ttH_had_BDT1
288,ggH,1.0,1.0,1.0,1.0,1000.0,125.4807522760763,0,8,7,0,689.1253465505498,108.90008942174995,hadronic,False,0.82521147,ttH_had_BDT1
289,ggH,1.0,1.0,1.0,1.0,1000.0,124.713989816968,0,9,7,0,724.5154153977936,113.74726426553374,hadronic,False,0.48819432,ttH_had_BDT1
290,ggH,1.0,1.0,1.0,1.0,1000.0,125.46526924049341,0,9,5,3,333.75952927846345,72.21203286062857,hadronic,False,0.45111224,ttH_had_BDT1
291,ggH,1.0,1.0,1.0,1.0,1000.0,125.43006119102814,0,8,7,0,148.76336398043787,150.41673621726898,hadronic,False,0.6213393,ttH_had_BDT1
292,ggH,1.0,1.0,1.0,1.0,1000.0,123.99677409208573,0,4,7,2,958.3309356212658,122.14222231231302,hadronic,True,0.78678095,ttH_had_BDT1
293,ggH,1.0,1.0,1.0,1.0,1000.0,126.27884759703886,0,2,8,3,972.1714489183815,13.084842196642299,hadronic,True,0.17964074,unassigned
294,ggH,1.0,1.0,1.0,1.0,1000.0,125.96394280306009,0,7,5,3,864.5808586796444,91.95765216906584,hadronic,True,0.6365787,ttH_had_BDT1
295,ggH,1.0,1.0,1.0,1.0,1000.0,123.46937915206094,0,1,5,4,779.2828728407998,171.00449402058803,hadronic,False,0.46558112,ttH_had_BDT1
296,ggH,1.0,1.0,1.0,1.0,1000.0,125.08923137420702,0,2,0,4,921.2133724620991,18.06853807771209,hadronic,True,0.28943497,ttH_had_BDT1
297,ggH,1.0,1.0,1.0,1.0,1000.0,125.24949200113925,0,2,0,1,421.7061519717761,78.29430157173682,hadronic,True,0.8129784,ttH_had_BDT1
298,ggH,1.0,1.0,1.0,1.0,1000.0,124.78444112088717,0,5,0,2,797.6501739278889,7.752374554407271,hadronic,True,0.80974025,ttH_had_BDT1
299,ggH,1.0,1.0,1.0,1.0,1000.0,124.75359938358602,0,0,6,0,398.54343281975025,87.69143955390568,hadronic,False,0.28368023,ttH_had_BDT1
300,ggH,1.0,1.0,1.0,1.0,1000.0,124.68028968213213,0,8,0,3,467.9292650507383,195.05154738682788,hadronic,True,0.4442826,ttH_had_BDT1
301,ggH,1.0,1.0,1.0,1.0,1000.0,123.45833207750843,0,6,4,2,83.78285976629229,72.02812438093117,hadronic,False,0.52861285,ttH_had_BDT1
302,ggH,1.0,1.0,1.0,1.0,1000.0,125.06649239059695,0,1,5,3,733.5526216374527,184.28256012615634,hadronic,False,0.92861104,ttH_had_BDT1
303,ggH,1.0,1.0,1.0,1.0,1000.0,123.29080177104923,0,9,0,2,702.7707603191911,160.1360348017417,hadronic,False,0.8029396,ttH_had_BDT1
304,ggH,1.0,1.0,1.0,1.0,1000.0,125.89068404466273,0,1,5,3,487.39902786218545,41.90765837188701,hadronic,True,0.29284808,ttH_had_BDT1
305,ggH,1.0,1.0,1.0,1.0,1000.0,124.78435083794959,0,2,6,0,257.9695921978723,164.47692245967107,hadronic,True,0.4259544,ttH_had_BDT1
306,ggH,1.0,1.0,1.0,1.0,1000.0,127.10723784175828,0,3,6,1,214.0088808459496,129.9860840222059,hadronic,False,0.5899285,ttH_had_BDT1
307,ggH,1.0,1.0,1.0,1.0,1000.0,123.29693194426132,0,7,0,2,672.0631138997074,6.8739995915085395,hadronic,True,0.40563858,ttH_had_BDT1
308,ggH,1.0,1.0,1.0,1.0,1000.0,125.30719328725813,0,7,5,3,600.6299613077495,102.05298619043094,hadronic,True,0.49973693,ttH_had_BDT1
309,ggH,1.0,1.0,1.0,1.0,1000.0,123.73182667837382,0,4,4,4,673.9785985178245,76.0107878186297,hadronic,False,0.56967556,ttH_had_BDT1
310,ggH,1.0,1.0,1.0,1.0,1000.0,127.83751075275445,0,9,3,1,709.4381837234092,92.12071221830196,hadronic,False,0.31769866,ttH_had_BDT1
311,ggH,1.0,1.0,1.0,1.0,1000.0,124.9855970942585,0,3,5,2,817.9256332741824,16.514816362088247,hadronic,False,0.15958577,unassigned
312,ggH,1.0,1.0,1.0,1.0,1000.0,124.21932978995218,0,1,2,2,658.2964678524098,152.78860487960364,hadronic,False,0.4654734,ttH_had_BDT1
313,ggH,1.0,1.0,1.0,1.0,1000.0,122.65670640753893,0,7,7,4,883.1191651553248,48.14513933976423,hadronic,False,0.33354348,ttH_had_BDT1
314,ggH,1.0,1.0,1.0,1.0,1000.0,125.38550638920707,0,0,0,1,227.13641088730918,37.20527982872039,hadronic,False,0.4163452,ttH_had_BDT1
315,ggH,1.0,1.0,1.0,1.0,1000.0,125.7243840915838,0,3,8,3,220.01312181839018,37.383626410209445,hadronic,False,0.2654698,ttH_had_BDT1
316,ggH,1.0,1.0,1.0,1.0,1000.0,125.63379610375945,0,5,1,4,737.1613017569861,32.06222318931502,hadronic,False,0.665359,ttH_had_BDT1
317,ggH,1.0,1.0,1.0,1.0,1000.0,125.71975672737801,0,5,7,1,257.48003482096084,117.05922351696816,hadronic,False,0.4154895,ttH_had_BDT1
318,ggH,1.0,1.0,1.0,1.0,1000.0,124.86419195964591,0,8,0,4,175.4986334777502,59.031384651011805,hadronic,True,0.7801505,ttH_had_BDT1
319,ggH,1.0,1.0,1.0,1.0,1000.0,126.73626932615781,0,7,7,1,703.8897891067521,190.29446648856518,hadronic,False,0.5705535,ttH_had_BDT1
320,ggH,1.0,1.0,1.0,1.0,1000.0,124.50513778133872,0,2,1,3,696.948714733663,96.25815788179501,hadronic,False,0.2620447,ttH_had_BDT1
321,ggH,1.0,1.0,1.0,1.0,1000.0,125.17240763334436,0,5,3,3,955.009018494856,68.11121440431084,hadronic,True,0.3424966,ttH_had_BDT1
322,ggH,1.0,1.0,1.0,1.0,1000.0,124.37160117261135,0,3,4,0,804.4717193973429,175.35275484821153,hadronic,False,0.6700874,ttH_had_BDT1
323,ggH,1.0,1.0,1.0,1.0,1000.0,125.0047916465369,0,3,7,3,52.18042109018051,139.21351071883657,hadronic,True,0.7426194,ttH_had_BDT1
324,ggH,1.0,1.0,1.0,1.0,1000.0,125.90205015677077,0,9,9,2,215.73391224625948,108.22504533437044,hadronic,False,0.41141617,ttH_had_BDT1
325,ggH,1.0,1.0,1.0,1.0,1000.0,125.68414052364372,0,4,7,4,348.0740118828819,110.37614342780348,hadronic,False,0.4671739,ttH_had_BDT1
326,ggH,1.0,1.0,1.0,1.0,1000.0,125.61907680671683,0,0,3,2,560.9312398636248,90.79319079107246,hadronic,False,0.4914974,ttH_had_BDT1
327,ggH,1.0,1.0,1.0,1.0,1000.0,124.61137392784458,0,9,7,4,788.1165662244142,52.96058060176918,hadronic,False,0.4627169,ttH_had_BDT1
328,ggH,1.0,1.0,1.0,1.0,1000.0,124.33907126303171,0,0,5,2,438.86687166158544,105.53069684814251,hadronic,False,0.3824826,ttH_had_BDT1
329,ggH,1.0,1.0,1.0,1.0,1000.0,125.06389181683112,0,2,0,3,408.05997525652526,71.14097347236927,hadronic,False,0.50893384,ttH_had_BDT1
330,ggH,1.0,1.0,1.0,1.0,1000.0,124.88657360880518,0,9,2,4,686.8157126432717,58.698257457949786,hadronic,True,0.5514647,ttH_had_BDT1
331,ggH,1.0,1.0,1.0,1.0,1000.0,123.54669535696158,0,3,4,3,4.536002400128525,157.9992982142187,hadronic,False,0.41323423,ttH_had_BDT1
332,ggH,1.0,1.0,1.0,1.0,1000.0,125.19323520553408,0,7,7,2,443.6004717164925,192.6787705650782,hadronic,True,0.74194,ttH_had_BDT1
333,ggH,1.0,1.0,1.0,1.0,1000.0,125.93792852444277,0,0,8,3,387.8450751848829,174.4092015858214,hadronic,True,0.21014659,ttH_had_BDT1
334,ggH,1.0,1.0,1.0,1.0,1000.0,123.43465839769095,0,2,4,3,249.9007580721375,74.44326290844327,hadronic,True,0.20119777,ttH_had_BDT1
335,ggH,1.0,1.0,1.0,1.0,1000.0,126.52146442352043,0,9,8,1,681.1027305976438,188.2658254337372,hadronic,False,0.7354096,ttH_had_BDT1
