event_id,sample,m_gammagamma,n_jets,n_btags,ht,pt_gammagamma,m_jjj,is_signal,weight,sm_weight,partition,bdt_score,n_leptons,n_central_jets,category,significance_model_weight_36fb,observed_data_weight
ttH_162,ttH,126.26592350301964,8,1,455.0423961774719,67.8358296404318,166.29196132043143,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_163,ttH,125.87311960831532,7,1,590.3934841086195,80.62107462626395,336.0646394679797,1,1.0,1.0,test,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_164,ttH,124.03451295563592,9,2,404.6671391741288,98.16869723590013,341.1313240541732,1,1.0,1.0,val,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_165,ttH,125.16669414198648,7,2,588.1284781432769,45.07694654815402,416.052144316455,1,1.0,1.0,val,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_166,ttH,125.72514163005296,8,2,636.8421954472675,89.95674003680378,367.7081229406402,1,1.0,1.0,val,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_167,ttH,123.0897548413013,7,2,542.3599065593461,68.1281941555936,434.2645677766119,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_168,ttH,124.6257114699909,4,1,598.5729995679862,75.83884518848969,447.71538716485367,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_169,ttH,125.54194907769238,9,1,530.4192919553421,116.37451523686045,332.80952827914115,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_170,ttH,123.86943044720184,8,1,458.9291340897584,64.62880626520592,495.0143510769251,1,1.0,1.0,val,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_171,ttH,124.0707654054032,7,1,520.1159655872839,130.86047832089176,294.66009225423545,1,1.0,1.0,val,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_172,ttH,126.44722117445777,8,1,566.7460781639312,104.22485279583248,488.0478085409048,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_173,ttH,125.50587362853015,5,2,493.6553936055854,86.94333301598115,460.0469483068621,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_174,ttH,125.3919500677292,4,1,531.6979417773407,83.92109664657856,464.6446238624916,1,1.0,1.0,val,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_175,ttH,125.73457462680268,5,2,683.8183676795122,51.808689831724585,462.3387227450886,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_176,ttH,127.10022119221784,7,2,413.6048778579194,96.86652344387583,386.4942621447992,1,1.0,1.0,val,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_177,ttH,125.14010432622636,6,2,616.187830260819,107.95466581896662,451.3544427969241,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_178,ttH,126.30656634649908,9,1,768.7534365696961,102.26300916704778,271.84273504822653,1,1.0,1.0,val,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_179,ttH,124.5078750237401,10,1,415.6753404683808,81.64692727284144,397.0370562361271,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_180,ttH,124.14139555096548,8,1,430.7579020126144,93.85194886560264,400.5494603951229,1,1.0,1.0,test,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_181,ttH,127.16895916614614,8,2,442.2469906492446,103.1063241591818,227.02246232657652,1,1.0,1.0,val,0.97,0,3,ttH_had_BDT1,36.0,0.0
ttH_182,ttH,124.96288398846788,7,2,607.6146312640013,108.0137995303445,440.6980018583947,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_183,ttH,121.83761859593574,6,2,589.5038314076115,148.36661884766272,471.74714526924254,1,1.0,1.0,val,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_184,ttH,124.46293870418832,6,1,410.8807774584712,93.25432054575764,347.9997935341232,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_185,ttH,125.33730934393346,6,1,544.1940649569409,65.68821378038015,408.6847764621219,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_186,ttH,124.93354001871108,6,1,479.188314272746,41.21829321727768,458.6119488583266,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_187,ttH,126.7109200173653,8,1,628.732439015214,95.97073775588356,464.86466185278255,1,1.0,1.0,val,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_188,ttH,126.58697744110442,8,1,325.1468026761819,90.75897147442775,462.3728425815472,1,1.0,1.0,val,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_189,ttH,127.62061749223922,5,2,639.5683810789956,51.13329449276456,501.7989957278991,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_190,ttH,128.78277569910068,5,2,453.7903981348602,67.0556356590746,371.0550928613946,1,1.0,1.0,test,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_191,ttH,121.39243715644363,8,1,464.5012715886712,52.87371543794502,309.8586024872156,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_192,ttH,122.61214998720187,9,1,514.2943094763707,94.95568544245631,362.2327537842298,1,1.0,1.0,test,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_193,ttH,121.04140037924844,7,1,574.7910256117534,158.8207381648314,490.1886594539807,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_194,ttH,124.10417104062604,5,1,372.4167913430062,107.6121898448372,437.4154537412346,1,1.0,1.0,test,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_195,ttH,127.1715726498787,5,2,509.7983153470896,96.26146611429613,306.1926712917806,1,1.0,1.0,val,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_196,ttH,124.97305635666967,7,2,539.0522897565002,181.47839716938648,378.4225174754131,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_197,ttH,127.38791251997657,7,2,466.3102174416509,95.94237023818924,480.2853248146628,1,1.0,1.0,test,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_198,ttH,129.6664888085706,4,1,519.2282674399041,87.70118488441679,340.23375365586867,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_199,ttH,127.29077837709472,6,2,446.8443062756943,115.45128019828564,457.2526595806313,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_200,ttH,125.84275962219616,8,2,440.6159837753361,50.79200082324052,269.39532776063254,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_201,ttH,124.61790462010596,6,1,445.156032817301,100.03616426086673,334.63290951454474,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_202,ttH,126.3184913368648,4,1,593.7570137626558,76.92572950638106,324.80775191129084,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_203,ttH,126.6589496838635,8,1,480.61738612271967,100.23892847941993,480.2967619048542,1,1.0,1.0,val,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_204,ttH,129.3749776587484,6,2,370.9635515457164,111.77247901536302,359.2829099434001,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_205,ttH,124.94885137561602,6,1,323.09240951108814,81.214299033353,401.2303185097685,1,1.0,1.0,test,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_206,ttH,126.91019275888296,5,1,396.7130771412946,80.2565053277423,375.7019176978668,1,1.0,1.0,test,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_207,ttH,122.30825815305356,11,2,418.0742140278502,142.6824440829982,474.0972321793274,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_208,ttH,126.93079496918234,8,1,623.6130721806218,112.23775052542857,390.00193709133873,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_209,ttH,119.3349608584476,6,2,501.6890716242484,86.4025477293096,516.1974027576596,1,1.0,1.0,val,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_210,ttH,125.65348952920463,7,2,530.0474359610828,111.2922857829255,327.8358756513992,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_211,ttH,123.2606738374506,8,1,612.543478441477,101.22757526187164,319.8250035374822,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_212,ttH,126.48164869084025,3,1,448.6786433528415,93.4589236540534,188.895319979208,1,1.0,1.0,test,0.35,0,3,ttH_had_BDT4,36.0,0.0
ttH_213,ttH,126.557959424088,4,1,259.0111832893192,131.60837197730982,342.122975290377,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_214,ttH,125.24151361237894,5,2,654.7570095028926,129.42560347412424,340.62163838466927,1,1.0,1.0,val,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_215,ttH,120.6768793333616,4,1,525.5573653712369,120.10659691832016,454.157310987163,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_216,ttH,120.4530074817694,5,2,406.3711367593228,94.72436786703788,532.9176132582414,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_217,ttH,125.04177297659191,6,1,523.0700905718684,110.16443802432212,320.46559260785705,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_218,ttH,125.78653844694044,8,1,641.299475562683,129.62003549767306,393.9239181085982,1,1.0,1.0,test,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_219,ttH,124.36030495349031,4,2,515.175799224874,101.1358574502685,446.76581023596543,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_220,ttH,125.00760615224638,5,1,337.3680646038416,83.08899474826296,393.3573117205781,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_221,ttH,124.59850167289429,4,1,376.7857670185167,52.05626944348757,436.9738132865554,1,1.0,1.0,test,0.97,0,5,ttH_had_BDT1,36.0,0.0
ttH_222,ttH,129.0486192465737,6,1,363.68259954071897,154.1304432936023,384.7276966618161,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_223,ttH,126.43951588429636,8,1,370.6727042128836,118.55465141369426,383.4017981852902,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_224,ttH,126.25725046568245,7,1,373.0604793384396,162.99165367499546,380.2379439403203,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_225,ttH,124.28331969595756,6,1,435.2458194364841,107.42535749728611,412.0324350540931,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_226,ttH,125.20104018901633,7,2,558.7731652479943,100.42819203509302,323.68484644826844,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_227,ttH,124.18592737414644,9,1,568.6318456956701,96.17352638867398,520.8923944197878,1,1.0,1.0,test,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_228,ttH,122.09764861989687,7,2,498.79110521539457,21.87358430118597,415.91585174371954,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_229,ttH,125.87347710346702,7,1,540.4294754961697,84.87460506976986,393.47818615186833,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_230,ttH,125.69535296707669,3,1,451.2771435886448,78.05459788311009,318.1443590945364,1,1.0,1.0,val,0.93,0,3,ttH_had_BDT1,36.0,0.0
ttH_231,ttH,122.94013065818852,3,2,425.0968529044905,136.5212070925489,465.6444335205098,1,1.0,1.0,test,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_232,ttH,124.496538636015,7,2,613.3623471859049,143.7919562511382,262.3917959241745,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_233,ttH,123.80314812931287,9,1,522.8576527517897,131.55842853168755,320.15514981484694,1,1.0,1.0,val,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_234,ttH,124.23205745609528,10,2,525.0200206251694,83.92122563772125,443.20193852935375,1,1.0,1.0,test,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_235,ttH,122.40176671139788,11,2,377.77881913270784,98.19133025825164,436.38361357139047,1,1.0,1.0,test,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_236,ttH,126.54826292323872,7,2,399.8562923494922,107.30911141082564,510.9406452904923,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_237,ttH,123.00721662166586,6,2,472.01269138339785,133.34735971395904,554.7764798746712,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_238,ttH,125.1394936976821,7,1,436.0235472555867,78.89036351300466,474.558380396766,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_239,ttH,128.62668790396555,5,2,434.25678424468623,145.61017711928508,360.4175243386493,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_240,ttH,124.41147025641288,6,2,447.1963002147045,145.40793923958336,350.93113499853735,1,1.0,1.0,val,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_241,ttH,123.71448539410288,6,2,670.1521070420735,128.4533904958461,297.1236181028139,1,1.0,1.0,val,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_242,ttH,125.17515643790718,4,1,539.5935675626773,150.2035627089561,507.2368841432278,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_243,ttH,122.4008375261448,3,1,582.9732417879175,124.56332931264582,523.0345534730043,1,1.0,1.0,val,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_244,ttH,122.75491038751116,7,1,408.2497178985736,149.92951294373904,457.9779086315407,1,1.0,1.0,test,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_245,ttH,123.2708685454434,3,1,669.5388458451963,117.16172325142432,395.0247186400552,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_246,ttH,127.248706719741,6,2,466.592276902006,74.06826787257458,388.7257668577904,1,1.0,1.0,val,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_247,ttH,125.63308065321726,7,1,518.9660877063421,84.91075688345971,421.0789772264848,1,1.0,1.0,val,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_248,ttH,125.588448258027,4,2,476.5592199683678,72.51424253556273,333.45422334156444,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_249,ttH,124.86564341990128,9,2,428.4240010889248,142.5106123894488,454.5071602548487,1,1.0,1.0,test,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_250,ttH,125.30867337412882,6,1,671.193719581703,124.3103504660893,378.4286699762511,1,1.0,1.0,test,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_251,ttH,127.21392953260528,8,1,564.118666241107,83.5132859227426,468.76703095838417,1,1.0,1.0,val,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_252,ttH,124.22573870042098,5,2,495.4588782067762,85.20631532800684,515.4905602775051,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_253,ttH,122.48698621144148,5,1,581.3205186747978,123.71115688155136,427.2041035655112,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_254,ttH,126.14122599443908,5,1,596.8184660532861,35.65591892349286,442.626664063744,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_255,ttH,127.09793988518234,9,2,453.3196881307471,131.94630217870713,228.7787296977617,1,1.0,1.0,val,0.98,0,5,ttH_had_BDT1,36.0,0.0
ttH_256,ttH,122.19865201776288,10,2,501.4332059844156,68.889472918367,459.5052558800367,1,1.0,1.0,test,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_257,ttH,125.22420989364905,4,1,674.4639173258681,78.71260435752482,299.31960714597324,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_258,ttH,124.56596589915128,6,1,469.15172115441806,130.64149886288195,567.075421829594,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_259,ttH,121.82803337552409,8,1,312.0075614860955,72.23726121821238,420.43070045394535,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_260,ttH,123.20930735527396,7,2,459.189916083978,98.62899306709662,338.8006440995098,1,1.0,1.0,val,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_261,ttH,129.0572578485397,5,2,595.8476527604755,132.8940770143265,349.945817000303,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_262,ttH,122.36150561080248,7,2,479.7019362604343,125.45292646615854,220.2488532812316,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_263,ttH,123.7865994104694,9,2,521.1283692279472,94.39684257414126,350.59126545593705,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_264,ttH,128.52337786158438,5,2,471.7153453822207,93.73137534327958,568.8108465668498,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_265,ttH,125.53706797292962,7,1,651.300926600399,132.2274170183398,522.094905388933,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_266,ttH,123.5587206563361,11,2,552.883130181302,154.2791904919933,382.5563283686101,1,1.0,1.0,test,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_267,ttH,123.30473214276184,5,1,434.79111114069394,72.76731459559238,521.5427138913415,1,1.0,1.0,val,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_268,ttH,126.0215841770552,9,2,603.0580585624057,69.60052493206823,456.0949060856299,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_269,ttH,121.9481405624548,8,1,561.7874800464568,110.4895014189908,274.8157782910356,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_270,ttH,125.1906883988826,11,2,473.6551783917751,134.8419636229422,335.0994304690246,1,1.0,1.0,test,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_271,ttH,125.7372016582404,5,1,531.5725266935492,98.82078137117108,389.2402572478614,1,1.0,1.0,val,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_272,ttH,125.66771993313706,6,2,643.1366781831184,111.60425562067608,487.27843401487735,1,1.0,1.0,test,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_273,ttH,129.02454089140153,11,1,602.3709546106982,55.87584754980198,411.2935438953233,1,1.0,1.0,val,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_274,ttH,127.23691528969576,6,1,554.9315644558228,158.87761571592384,400.29565374782777,1,1.0,1.0,val,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_275,ttH,127.02292607081672,6,2,634.1475915530881,88.06887658279246,545.5959080439736,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_276,ttH,126.90519678929782,4,2,547.3693136732228,70.5921647110747,644.9557572324975,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_277,ttH,122.79363448538354,8,2,468.7457262899836,97.78157303174822,363.8672419072302,1,1.0,1.0,test,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_278,ttH,125.39004996805626,9,2,424.17179311124096,108.65961792422452,405.9821014337575,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_279,ttH,127.38499311806294,5,2,487.98863567886303,80.0114739847028,385.784481830928,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_280,ttH,123.68079546296154,5,2,429.5131546184509,48.93360201759966,362.9747450928391,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_281,ttH,123.77461070824478,5,2,605.1895057265605,86.31637517577435,414.5141296091177,1,1.0,1.0,val,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_282,ttH,126.19005893167112,6,2,444.2576946891679,42.45701198488623,387.9916622731596,1,1.0,1.0,test,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_283,ttH,127.70405695236144,6,2,528.2187407430426,74.60061253400913,398.0274175414805,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_284,ttH,121.22846616249151,6,2,460.61981315564935,87.57636496163363,464.4712182838261,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_285,ttH,127.44770639714746,9,1,513.6821829671293,91.80632942779263,484.3545323978608,1,1.0,1.0,val,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_286,ttH,123.94767529290502,6,2,303.5707477764387,157.1240976871902,530.076713228965,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_287,ttH,129.43756046689626,7,1,484.09547895999486,72.74049112775685,342.79614536267,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_288,ttH,125.88397201279008,8,1,456.9614523602984,135.3917562508213,415.5286104762686,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_289,ttH,123.9375714107848,7,2,548.387665118804,108.8855441419304,430.017356572573,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_290,ttH,127.70803828474304,6,2,568.889093249163,71.90480875631212,346.5776354824891,1,1.0,1.0,val,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_291,ttH,125.58438545665274,7,1,481.26709815936255,135.1498693534165,370.7731237590024,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_292,ttH,123.80126701231936,8,1,388.99964281140734,37.47661181504235,537.9757319808887,1,1.0,1.0,test,0.95,0,3,ttH_had_BDT1,36.0,0.0
ttH_293,ttH,124.4251049611993,4,2,528.7328904403009,82.90501215283723,426.3606988458407,1,1.0,1.0,test,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_294,ttH,121.96565260665665,7,1,575.0579167521765,78.0713117285358,460.6337479938896,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_295,ttH,126.3710154775804,6,2,684.8608833296412,94.15908111649956,394.8649458313202,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_296,ttH,125.18350496889674,11,2,525.2240396426678,129.73775974576267,483.070212381212,1,1.0,1.0,val,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_297,ttH,122.82336102594188,5,1,372.0629504147155,119.21439385602471,384.7597515201751,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_298,ttH,125.64811405644312,7,1,385.2308610184333,125.95595824003829,413.3329349645858,1,1.0,1.0,val,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_299,ttH,126.13217196548842,4,2,569.9013620013005,71.53250437525489,539.7890558332447,1,1.0,1.0,test,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_300,ttH,126.86438312852076,8,2,476.3444712781054,74.91679012361199,249.2170912786981,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_301,ttH,125.45862825686928,7,2,671.2667712838569,103.68530315620592,319.30687990665376,1,1.0,1.0,test,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_302,ttH,124.44536788686804,11,1,571.5162400760685,114.00148702015548,440.5093582021004,1,1.0,1.0,val,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_303,ttH,125.35443757014338,6,2,408.7945897846093,145.49182165760718,448.1694656313987,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_304,ttH,125.14407372256748,5,1,478.7791030098848,98.02076137327568,436.0524444267724,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_305,ttH,124.13857059907942,5,1,485.3940114952833,114.58108868252911,276.21568088493075,1,1.0,1.0,val,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_306,ttH,127.16538210777416,8,1,452.88753481821215,97.95167132081986,331.8903639749751,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_307,ttH,127.4676344641786,8,2,493.5332470009608,105.71271669775172,435.9374977028027,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_308,ttH,123.98038661361824,8,2,503.4441011705841,71.11802304146164,383.47109762431626,1,1.0,1.0,val,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_309,ttH,126.22043233917844,5,1,515.6972960968434,112.09901170735844,434.2093825267826,1,1.0,1.0,test,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_310,ttH,121.8772953284454,5,1,637.9838699740058,95.03415545940018,345.649234415492,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_311,ttH,124.24591166173148,5,2,465.038500996445,104.59305978802976,481.45257981190014,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_312,ttH,125.02848832802742,12,1,342.3648291100564,123.25466482104348,444.2432068681887,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_313,ttH,125.4680489087063,8,2,475.1471381925551,120.1882961348512,258.83232725783625,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_314,ttH,124.54868659356386,4,2,491.4391910528754,131.25173992176553,446.683544240951,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_315,ttH,124.74096550627311,6,2,557.9857285295133,61.205753687240566,445.7912248940541,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_316,ttH,125.90120682572508,5,1,313.0183660467836,74.78587192942207,382.0203503588013,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_317,ttH,122.7346618962462,4,1,534.4355769287956,114.73622996235989,371.3576496202411,1,1.0,1.0,test,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_318,ttH,124.72120559867354,4,2,573.9653151724672,94.52745593381384,402.4860773500011,1,1.0,1.0,train,1.0,0,3,ttH_had_BDT1,36.0,0.0
ttH_319,ttH,123.64665839350396,5,1,600.4592909126491,69.41481392847439,474.7542226585046,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_320,ttH,124.51650072221312,5,1,578.0070297391064,119.06984790252882,356.1000693268145,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_321,ttH,121.02907795916448,5,2,438.9977022501644,12.790353420350757,370.0142354702555,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_322,ttH,122.92291235831206,8,2,336.8724184539054,75.80911908591096,292.3533279916027,1,1.0,1.0,train,1.0,0,4,ttH_had_BDT1,36.0,0.0
ttH_323,ttH,128.39618581266743,4,1,413.4928572828872,60.48604240160245,462.082233107478,1,1.0,1.0,train,1.0,0,5,ttH_had_BDT1,36.0,0.0
ttH_324,ttH,122.99556596214656,9,2,424.7564762646965,76.59402612647612,506.4459923231232,1,1.0,1.0,test,1.0,0,5,ttH_had_BDT1,36.0,0.0
