event_id,process,m_gammagamma,channel,n_leptons,n_jets,n_central_jets,n_bjets,h_pT,h_eta,m_jets,event_weight,sm_weight
548,ggZH,123.99592024637548,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
552,WH,120.06295063974999,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
553,ggZH,126.1095015088705,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
554,ggZH,124.71268094020576,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
557,VBF,106.33081878407206,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,0.0
560,data_GamGam,117.39924355864851,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,0.0
563,VBF,129.48443580596012,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,0.0
566,VBF,152.4963643361603,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,0.0
567,VBF,133.07904343976884,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,0.0
569,ttH,122.57967899403823,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
570,WH,122.63556353991662,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
573,WH,126.11369880387215,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
577,tH,120.93150228097815,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
578,tH,122.51550153706175,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
580,ZH,123.16208433060093,hadronic,0,3,3,0,0.0,0.0,0.0,1.0,1.0
581,tH,123.99957096849825,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
584,ggZH,125.5132029562861,leptonic_bookkeeping,1,2,2,0,0.0,0.0,0.0,1.0,1.0
590,ggZH,121.07342170432206,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
591,tH,125.92164973080773,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
592,ttH,122.99737069160406,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
595,VBF,152.64935450388927,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,0.0
597,ggZH,124.59851868858166,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
599,ZH,123.9761786770296,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
601,VBF,157.77222964010858,hadronic,0,4,4,3,0.0,0.0,0.0,1.0,0.0
603,data_GamGam,130.61482598818873,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
604,ggZH,127.10421364494927,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
607,data_GamGam,121.38318871138169,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,0.0
608,WH,125.20898005523827,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
609,ttH,124.19478691768234,hadronic,0,3,3,0,0.0,0.0,0.0,1.0,1.0
612,tH,124.06573470078834,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
613,tH,125.14695003242062,leptonic_bookkeeping,1,3,3,3,0.0,0.0,0.0,1.0,1.0
616,data_GamGam,103.77355734714921,leptonic_bookkeeping,1,3,3,3,0.0,0.0,0.0,1.0,0.0
618,ggZH,125.29084603234976,hadronic,0,5,5,4,0.0,0.0,0.0,1.0,1.0
619,VBF,130.7549576108282,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,0.0
620,ttH,127.79458812136328,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
621,VBF,133.8580638801898,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,0.0
623,ggZH,126.24980718930809,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
624,WH,127.73277882370888,hadronic,0,4,4,3,0.0,0.0,0.0,1.0,1.0
626,VBF,111.30209392402419,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,0.0
628,VBF,146.59641038778344,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,0.0
630,ttH,123.74370120048872,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
631,ggH,127.57276427399107,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
633,ttH,124.70572099037179,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
634,ZH,123.68675185840058,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
636,ggZH,124.96887382225941,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
637,data_GamGam,122.86603081670884,leptonic_bookkeeping,1,3,3,3,0.0,0.0,0.0,1.0,0.0
639,ZH,124.07210406103118,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
642,ggH,122.55286562904998,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
645,VBF,102.82234320488487,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,0.0
646,ttH,124.47576368287993,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
648,ggH,122.95572751225275,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,1.0
650,ZH,122.88658110327356,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
651,WH,126.65388692093039,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
656,ttH,123.46068844766026,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
661,VBF,103.8643069609026,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,0.0
662,ggH,125.97722619283292,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
663,WH,125.36929814574827,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
664,ttH,126.49957482381348,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
666,WH,127.5944984003721,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
667,ttH,122.69863283741645,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
670,ZH,126.9952395256158,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
671,ggH,126.12837563519678,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
672,ggH,123.04093578013939,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,1.0
674,tH,123.72119230232806,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
675,VBF,154.985331350052,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
676,ggH,127.41653818317612,hadronic,0,4,4,1,0.0,0.0,0.0,1.0,1.0
677,VBF,131.01020606406996,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
678,data_GamGam,133.94509385347493,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,0.0
680,ttH,123.0002094155038,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
681,tH,129.38720523122015,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
682,WH,122.16746228131879,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
683,ttH,123.71444723420011,leptonic_bookkeeping,1,4,4,1,0.0,0.0,0.0,1.0,1.0
686,WH,127.6426324056068,hadronic,0,4,4,4,0.0,0.0,0.0,1.0,1.0
688,ggZH,127.57840610281374,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
690,ttH,127.30778826907698,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
693,data_GamGam,153.44000055351444,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,0.0
694,ggZH,125.08960491277588,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
695,ggH,125.39593219994711,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
697,ZH,124.92380083465207,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
699,ggZH,125.86987410835616,leptonic_bookkeeping,1,4,4,2,0.0,0.0,0.0,1.0,1.0
702,ttH,125.50469838736164,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
704,VBF,149.73579347158073,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,0.0
705,ggZH,125.9363039593685,leptonic_bookkeeping,1,4,4,3,0.0,0.0,0.0,1.0,1.0
706,ZH,125.51447550135305,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
711,WH,124.9859181829386,leptonic_bookkeeping,1,4,4,4,0.0,0.0,0.0,1.0,1.0
713,tH,124.10671390637079,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
714,VBF,122.58330978649666,hadronic,0,4,4,3,0.0,0.0,0.0,1.0,0.0
715,VBF,136.01091665885954,leptonic_bookkeeping,1,3,3,3,0.0,0.0,0.0,1.0,0.0
716,data_GamGam,140.9586929375879,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,0.0
718,ggH,123.40915041649039,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
720,ggH,125.38622926738005,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
722,ttH,128.28285725544464,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
723,ggZH,122.51892834159253,hadronic,0,4,4,3,0.0,0.0,0.0,1.0,1.0
724,tH,124.83281625983025,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
725,data_GamGam,154.1665628658727,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
727,ggH,120.09399158215926,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
730,data_GamGam,104.27240305247395,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,0.0
731,data_GamGam,106.97084650071346,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,0.0
733,data_GamGam,127.09278165838339,leptonic_bookkeeping,1,4,4,1,0.0,0.0,0.0,1.0,0.0
734,ggH,121.44024978358367,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
735,ggH,127.12834140468209,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
737,data_GamGam,125.78472286454,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,0.0
740,ttH,125.49977511632765,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,1.0
742,data_GamGam,117.07243661632337,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,0.0
747,data_GamGam,113.4047526957775,hadronic,0,3,3,0,0.0,0.0,0.0,1.0,0.0
749,ggZH,128.29575521156735,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
750,ggH,124.3153903131017,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
754,ggH,123.82452406136021,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
756,WH,124.24515319773934,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,1.0
758,ZH,124.248982038721,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
760,ttH,122.67067330297522,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
762,data_GamGam,112.63234881027057,leptonic_bookkeeping,1,4,4,2,0.0,0.0,0.0,1.0,0.0
766,VBF,145.89087359319902,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,0.0
769,ggZH,126.35220985858966,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
770,ttH,124.5539486374672,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
771,WH,125.56407242092445,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
772,tH,124.70930115537223,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,1.0
775,ttH,126.47282748907203,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
776,ttH,123.72508695136477,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
777,VBF,111.5126027861414,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,0.0
779,ttH,120.7953177780953,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,1.0
780,ggZH,124.2723485489042,leptonic_bookkeeping,1,2,2,0,0.0,0.0,0.0,1.0,1.0
781,ZH,126.02458862100852,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
784,ZH,120.932998660019,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
785,ggZH,127.12433489517733,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
787,ggZH,121.9536550716523,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
788,ggZH,123.93717719772314,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
790,ggZH,125.3942366702454,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,1.0
791,tH,125.37527570872851,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
792,ZH,122.64986183828184,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
796,VBF,153.10715925445876,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,0.0
797,ttH,120.90459851506309,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
801,ZH,123.655212831347,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
802,ZH,125.6729995776418,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
803,ZH,127.15625079158954,leptonic_bookkeeping,1,4,4,3,0.0,0.0,0.0,1.0,1.0
804,ggH,124.8275658039851,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
806,data_GamGam,100.73743966934025,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
807,data_GamGam,131.91830406978988,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,0.0
808,data_GamGam,138.09485411872384,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
809,data_GamGam,103.33831955972217,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,0.0
810,ZH,125.04244530166852,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
813,ggH,124.21329775035426,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
814,ZH,125.25263616606733,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
815,WH,125.34318832412983,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
816,ZH,126.00915611237531,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
817,ggH,126.6409572391662,hadronic,0,5,5,3,0.0,0.0,0.0,1.0,1.0
819,ggZH,125.57910139005641,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,1.0
820,ZH,123.38983031110838,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
821,ggZH,121.80388901614221,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
822,ggH,124.231753481981,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
825,data_GamGam,141.4123999012481,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,0.0
826,ggZH,123.79465511910175,leptonic_bookkeeping,1,3,3,3,0.0,0.0,0.0,1.0,1.0
827,tH,119.39617686102422,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
829,ttH,124.86359493933466,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
831,WH,126.38750384141353,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
835,WH,121.95280437866367,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
836,ggZH,122.43054446716506,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
838,data_GamGam,119.41465624237071,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,0.0
840,data_GamGam,156.12375725102203,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
845,WH,122.82100561569042,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
846,ggH,126.06274886014381,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
847,WH,127.29441137515262,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
850,ggZH,125.89200055786081,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
851,ZH,124.37891370639421,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,1.0
852,ZH,126.53257913501787,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
855,WH,125.09327473313193,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
856,tH,123.95821419219247,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
857,ttH,124.36303640225904,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,1.0
858,data_GamGam,103.85172915986885,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,0.0
860,ggZH,121.69649766498308,hadronic,0,3,3,0,0.0,0.0,0.0,1.0,1.0
861,ggZH,125.06871493288455,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
862,WH,126.19131155115575,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
864,tH,123.78413644715582,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
865,ZH,124.19340883616582,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,1.0
869,VBF,149.02509681517898,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,0.0
870,ZH,123.27940031561677,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
872,WH,125.65402365003862,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
873,WH,123.37123260987923,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
874,ggH,125.46719016252315,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
876,tH,129.2336061099277,leptonic_bookkeeping,1,4,4,3,0.0,0.0,0.0,1.0,1.0
878,WH,123.36146707162126,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
879,tH,126.52648569783877,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,1.0
881,ggH,127.83069629399662,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
883,ttH,125.27468264913021,hadronic,0,4,4,3,0.0,0.0,0.0,1.0,1.0
884,tH,127.37928529097047,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
885,ZH,126.73645850699914,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
888,data_GamGam,133.93361760748246,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,0.0
891,tH,123.9407455213244,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
893,data_GamGam,147.4169641223705,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,0.0
894,ggH,122.15168057085845,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
895,ZH,124.94647319774593,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
896,ggH,123.34794471422963,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
901,tH,123.2803490584242,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
902,ggH,127.5991769553304,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
903,ttH,121.42131884201683,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,1.0
906,ZH,126.79240316934127,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,1.0
908,ggZH,124.83761363172906,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
910,VBF,144.8647492559577,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,0.0
912,VBF,126.5482556196111,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,0.0
915,data_GamGam,101.94071727513385,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,0.0
918,ggH,126.04243158237745,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
920,ttH,126.2779136284255,leptonic_bookkeeping,1,4,4,2,0.0,0.0,0.0,1.0,1.0
921,tH,123.58302379694182,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
922,VBF,127.23597770457943,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,0.0
923,ttH,126.75730970036076,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
928,tH,130.11897577890545,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
929,ttH,123.42724804626928,leptonic_bookkeeping,1,2,2,0,0.0,0.0,0.0,1.0,1.0
930,data_GamGam,140.58337416450607,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,0.0
935,ggZH,125.11827531228934,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
936,tH,123.60792984534022,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
939,WH,122.9044501077218,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
940,WH,123.06332827349289,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
941,ttH,125.49661095147196,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
943,VBF,105.60954169503938,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,0.0
944,ggZH,127.35852631715846,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
950,ggZH,126.31710320400802,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
953,ttH,124.60266173235419,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
954,VBF,146.97907897456176,leptonic_bookkeeping,1,2,2,0,0.0,0.0,0.0,1.0,0.0
958,WH,130.05886660440834,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
965,WH,126.72066511883344,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
966,data_GamGam,105.85475017457617,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,0.0
972,ttH,122.35614823984106,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
974,tH,125.13582688160177,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
975,WH,126.81356853335086,hadronic,0,4,4,3,0.0,0.0,0.0,1.0,1.0
976,tH,125.8117005333858,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
978,ggH,125.85036895992323,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
979,WH,124.09348094810592,leptonic_bookkeeping,1,3,3,3,0.0,0.0,0.0,1.0,1.0
981,ggZH,128.43687923120544,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
983,ggH,126.19306866298346,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,1.0
984,ggZH,125.55605460667886,leptonic_bookkeeping,1,5,5,4,0.0,0.0,0.0,1.0,1.0
986,VBF,120.86590125487767,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,0.0
990,tH,123.66328367201822,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
991,data_GamGam,141.64119674947392,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,0.0
993,tH,125.2366604377964,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
996,ttH,126.11028162125113,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
997,ggZH,123.91145113415092,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,1.0
999,ttH,123.10191941756887,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
1000,ggZH,125.24516213736095,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,1.0
1002,ZH,128.05684451572432,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
1003,VBF,159.76474773440958,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,0.0
1005,tH,126.49174725795787,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
1006,ZH,124.01919958685367,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
1009,ttH,129.89153913822736,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
1010,ZH,124.78276669012331,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
1011,ggH,124.76785837975903,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
1012,WH,124.17625720151374,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
1014,data_GamGam,120.79246418581147,leptonic_bookkeeping,1,4,4,4,0.0,0.0,0.0,1.0,0.0
1015,WH,127.09680374628326,leptonic_bookkeeping,1,2,2,0,0.0,0.0,0.0,1.0,1.0
1018,WH,126.16872697809235,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
1019,ggH,123.07736921646476,hadronic,0,3,3,0,0.0,0.0,0.0,1.0,1.0
1020,ggH,128.23220348098002,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
1022,ttH,122.96367442908182,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
1027,tH,128.65443745144063,leptonic_bookkeeping,1,3,3,1,0.0,0.0,0.0,1.0,1.0
1030,VBF,124.39229883322079,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,0.0
1032,tH,126.02855906533696,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
1033,ZH,123.96226566409396,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
1034,VBF,136.9180705464011,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,0.0
1040,ZH,124.65027672864663,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
1041,tH,122.60978287947958,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
1046,data_GamGam,147.8559609693873,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,0.0
1047,data_GamGam,159.31939329484075,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
1056,VBF,142.58962449519257,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,0.0
1058,VBF,120.93200330771063,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,0.0
1059,WH,126.4260517008659,hadronic,0,4,4,3,0.0,0.0,0.0,1.0,1.0
1063,VBF,129.4138048877161,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,0.0
1065,WH,124.15185378197164,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
1068,ttH,126.33976898043149,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
1071,tH,128.1797911896214,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
1073,data_GamGam,141.93024134765318,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,0.0
1076,ttH,126.11109594550855,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
1077,data_GamGam,104.11155925581929,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,0.0
1079,ggH,123.09315139835499,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,1.0
1084,tH,123.53321725817176,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
1086,ggZH,124.77408706954178,leptonic_bookkeeping,1,2,2,0,0.0,0.0,0.0,1.0,1.0
1088,ZH,126.40973616359415,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
1091,VBF,104.86506047597719,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,0.0
1096,data_GamGam,115.8944316098692,leptonic_bookkeeping,1,3,3,1,0.0,0.0,0.0,1.0,0.0
1097,ttH,127.34454991921613,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
